analysis_group	gene	age_week	sample_id	sort_day	sort_type_labels_in_group	subtype_labels_in_group	n_cells	n_detecting_cells	detection_rate	summed_raw_counts	raw_library_sum	CPM	log2CPM1	replicate_caution
mTEClo	Loxl1	4	sort_day_2	2	mTEClo	Intertypical TEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	33	25	0.7575757575757576	6166.0	30574563.0	201.67091186225622	7.662995232089936	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl1	4	sort_day_3	3	mTEClo	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	28	22	0.7857142857142857	8185.0	38915511.0	210.32744501286388	7.723336331457256	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl1	4	sort_day_4	4	mTEClo	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	37	30	0.8108108108108109	16184.0	58292556.0	277.63407732541356	8.122227902063841	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl1	4	sort_day_5	5	mTEClo	Intertypical TEC;Proliferating TEC;Tuft-like mTEC	29	25	0.8620689655172413	18335.0	41474941.0	442.0741671458918	8.791404404621714	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl1	16	sort_day_1	1	mTEClo	Intertypical TEC;Mature cTEC	4	4	1.0	1826.0	7440721.0	245.40632554291446	7.944895481977414	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl1	16	sort_day_2	2	mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC	34	22	0.6470588235294118	8360.0	41916479.0	199.4442328994284	7.647057099221073	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl1	16	sort_day_3	3	mTEClo	Intertypical TEC;Proliferating TEC;Tuft-like mTEC	13	9	0.6923076923076923	2403.0	16476792.0	145.84149633011086	7.198115910612152	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl1	16	sort_day_4	4	mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	21	17	0.8095238095238095	9856.0	38185280.0	258.1099313662228	8.017420503085898	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl1	16	sort_day_5	5	mTEClo	Intertypical TEC;Mature cTEC;Proliferating TEC;Tuft-like mTEC;nTEC;sTEC	21	16	0.7619047619047619	6275.0	19150071.0	327.67502533019325	8.360518025866932	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl1	32	sort_day_1	1	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC;Tuft-like mTEC	15	9	0.6	5202.0	25288015.0	205.7100962649698	7.691465045280615	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl1	32	sort_day_2	2	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC;nTEC	27	22	0.8148148148148148	3649.0	22785500.0	160.14570669943606	7.332221941895781	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl1	32	sort_day_3	3	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC;Tuft-like mTEC	38	28	0.7368421052631579	4335.0	27429291.0	158.04272884778538	7.313270605694708	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl1	32	sort_day_4	4	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC	11	9	0.8181818181818182	4215.0	26751892.0	157.55894947542401	7.308875498937893	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl1	32	sort_day_5	5	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC	38	35	0.9210526315789473	11481.0	30691615.0	374.076111667633	8.55103957147286	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl1	52	sort_day_1	1	mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Tuft-like mTEC	19	17	0.8947368421052632	4433.0	21019699.0	210.89740628540875	7.727222118390519	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl1	52	sort_day_2	2	mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC	31	21	0.6774193548387096	3434.0	20444490.0	167.96701703001642	7.400597844499659	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl1	52	sort_day_3	3	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC	25	19	0.76	3700.0	21671440.0	170.73161728062374	7.424011866241909	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl1	52	sort_day_5	5	mTEClo	Intertypical TEC;Mature cTEC;nTEC	61	54	0.8852459016393442	19470.0	74975446.0	259.6850174122339	8.026163857702985	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	1	sort_day_1	1	mTEClo	Intertypical TEC;Mature cTEC;Tuft-like mTEC	5	2	0.4	1055.0	8623023.0	122.34688461343544	6.946577467557014	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	1	sort_day_2	2	mTEClo	Intertypical TEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC;nTEC	27	9	0.3333333333333333	1439.0	58758319.0	24.49014921614759	4.671867913628648	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	1	sort_day_3	3	mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Proliferating TEC	21	11	0.5238095238095238	540.0	51078120.0	10.572041414210233	3.5325714864172544	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	1	sort_day_4	4	mTEClo	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC	11	1	0.09090909090909091	131.0	20911616.0	6.2644608623264695	2.86085573108452	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	1	sort_day_5	5	mTEClo	Intertypical TEC;Proliferating TEC	28	12	0.42857142857142855	559.0	39090157.0	14.300275130642222	3.935485690684002	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	4	sort_day_1	1	mTEClo	Intertypical TEC;Mature mTEC	5	1	0.2	17.0	5472738.0	3.106306203585847	2.037841211938388	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	4	sort_day_2	2	mTEClo	Intertypical TEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	33	7	0.21212121212121213	830.0	30574563.0	27.146749407342305	4.814896413829022	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	4	sort_day_3	3	mTEClo	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	28	4	0.14285714285714285	291.0	38915511.0	7.477738118355942	3.0836794014974465	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	4	sort_day_4	4	mTEClo	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	37	9	0.24324324324324326	1197.0	58292556.0	20.534354335054378	4.428568162763417	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	4	sort_day_5	5	mTEClo	Intertypical TEC;Proliferating TEC;Tuft-like mTEC	29	5	0.1724137931034483	202.0	41474941.0	4.870410786117816	2.5534614604663988	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	16	sort_day_1	1	mTEClo	Intertypical TEC;Mature cTEC	4	0	0.0	0.0	7440721.0	0.0	0.0	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	16	sort_day_2	2	mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC	34	5	0.14705882352941177	251.0	41916479.0	5.988098380114417	2.8048999190022554	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	16	sort_day_3	3	mTEClo	Intertypical TEC;Proliferating TEC;Tuft-like mTEC	13	3	0.23076923076923078	327.0	16476792.0	19.846096254659283	4.381705337485773	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	16	sort_day_4	4	mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	21	3	0.14285714285714285	71.0	38185280.0	1.8593552279831391	1.515689862296529	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	16	sort_day_5	5	mTEClo	Intertypical TEC;Mature cTEC;Proliferating TEC;Tuft-like mTEC;nTEC;sTEC	21	2	0.09523809523809523	53.0	19150071.0	2.7676137597609953	1.9136510733799081	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	32	sort_day_1	1	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC;Tuft-like mTEC	15	0	0.0	0.0	25288015.0	0.0	0.0	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	32	sort_day_2	2	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC;nTEC	27	3	0.1111111111111111	74.0	22785500.0	3.247679445261241	2.086674896042826	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	32	sort_day_3	3	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC;Tuft-like mTEC	38	1	0.02631578947368421	15.0	27429291.0	0.5468606534525446	0.6293432396908587	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	32	sort_day_4	4	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC	11	2	0.18181818181818182	18.0	26751892.0	0.6728496063007432	0.7423077490242023	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	32	sort_day_5	5	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC	38	1	0.02631578947368421	5.0	30691615.0	0.16291094489488414	0.21774062021798304	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	52	sort_day_1	1	mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Tuft-like mTEC	19	2	0.10526315789473684	101.0	21019699.0	4.805016475259707	2.5373001616199975	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	52	sort_day_2	2	mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC	31	1	0.03225806451612903	7.0	20444490.0	0.34239054141238057	0.42480445558530305	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	52	sort_day_3	3	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC	25	1	0.04	8.0	21671440.0	0.36914944276891615	0.45327992546709583	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl2	52	sort_day_5	5	mTEClo	Intertypical TEC;Mature cTEC;nTEC	61	0	0.0	0.0	74975446.0	0.0	0.0	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	1	sort_day_1	1	mTEClo	Intertypical TEC;Mature cTEC;Tuft-like mTEC	5	0	0.0	0.0	8623023.0	0.0	0.0	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	1	sort_day_2	2	mTEClo	Intertypical TEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC;nTEC	27	8	0.2962962962962963	2551.0	58758319.0	43.415129013476374	5.472979276754003	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	1	sort_day_3	3	mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Proliferating TEC	21	2	0.09523809523809523	484.0	51078120.0	9.47568156384769	3.3889722058091523	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	1	sort_day_4	4	mTEClo	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC	11	2	0.18181818181818182	646.0	20911616.0	30.891921504296942	4.995119118197417	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	1	sort_day_5	5	mTEClo	Intertypical TEC;Proliferating TEC	28	7	0.25	901.0	39090157.0	23.04928066674176	4.587921837363152	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	4	sort_day_1	1	mTEClo	Intertypical TEC;Mature mTEC	5	1	0.2	188.0	5472738.0	34.35209213377289	5.143723691016961	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	4	sort_day_2	2	mTEClo	Intertypical TEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	33	5	0.15151515151515152	1193.0	30574563.0	39.019363907179965	5.322626331215221	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	4	sort_day_3	3	mTEClo	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	28	6	0.21428571428571427	598.0	38915511.0	15.366623349748638	4.032684800385266	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	4	sort_day_4	4	mTEClo	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	37	6	0.16216216216216217	407.0	58292556.0	6.982023570899859	2.996754539131085	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	4	sort_day_5	5	mTEClo	Intertypical TEC;Proliferating TEC;Tuft-like mTEC	29	6	0.20689655172413793	1159.0	41474941.0	27.94458465896311	4.855221549614342	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	16	sort_day_1	1	mTEClo	Intertypical TEC;Mature cTEC	4	1	0.25	263.0	7440721.0	35.34603703055121	5.183726164175176	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	16	sort_day_2	2	mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC	34	6	0.17647058823529413	890.0	41916479.0	21.232699435465463	4.474611222097161	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	16	sort_day_3	3	mTEClo	Intertypical TEC;Proliferating TEC;Tuft-like mTEC	13	1	0.07692307692307693	22.0	16476792.0	1.3352113688149974	1.2235531396309154	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	16	sort_day_4	4	mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	21	8	0.38095238095238093	3490.0	38185280.0	91.39647529100219	6.5297659121436045	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	16	sort_day_5	5	mTEClo	Intertypical TEC;Mature cTEC;Proliferating TEC;Tuft-like mTEC;nTEC;sTEC	21	5	0.23809523809523808	754.0	19150071.0	39.373222167165856	5.335326827088117	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	32	sort_day_1	1	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC;Tuft-like mTEC	15	0	0.0	0.0	25288015.0	0.0	0.0	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	32	sort_day_2	2	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC;nTEC	27	7	0.25925925925925924	920.0	22785500.0	40.37655526541002	5.370741635967923	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	32	sort_day_3	3	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC;Tuft-like mTEC	38	10	0.2631578947368421	1286.0	27429291.0	46.884186689331486	5.581477392780179	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	32	sort_day_4	4	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC	11	3	0.2727272727272727	1296.0	26751892.0	48.4451716536535	5.6277577428398535	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	32	sort_day_5	5	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC	38	7	0.18421052631578946	673.0	30691615.0	21.927813182851406	4.51902685448527	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	52	sort_day_1	1	mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Tuft-like mTEC	19	0	0.0	0.0	21019699.0	0.0	0.0	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	52	sort_day_2	2	mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC	31	4	0.12903225806451613	514.0	20444490.0	25.141248326566227	4.708256130877067	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	52	sort_day_3	3	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC	25	2	0.08	71.0	21671440.0	3.2762013045741307	2.0963297703350245	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl3	52	sort_day_5	5	mTEClo	Intertypical TEC;Mature cTEC;nTEC	61	17	0.2786885245901639	3862.0	74975446.0	51.51019708505635	5.714525705390685	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	1	sort_day_1	1	mTEClo	Intertypical TEC;Mature cTEC;Tuft-like mTEC	5	2	0.4	390.0	8623023.0	45.22775829311832	5.530687499039951	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	1	sort_day_2	2	mTEClo	Intertypical TEC;Mature mTEC;Perinatal cTEC;Post-Aire mTEC;Proliferating TEC;nTEC	27	22	0.8148148148148148	2511.0	58758319.0	42.734374344507714	5.450695749949753	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	1	sort_day_3	3	mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Proliferating TEC	21	13	0.6190476190476191	2247.0	51078120.0	43.991438995797026	5.49157860536734	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	1	sort_day_4	4	mTEClo	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC	11	7	0.6363636363636364	550.0	20911616.0	26.301171559385942	4.7708909568988025	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	1	sort_day_5	5	mTEClo	Intertypical TEC;Proliferating TEC	28	19	0.6785714285714286	1670.0	39090157.0	42.721752179199484	5.450279314048788	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	4	sort_day_1	1	mTEClo	Intertypical TEC;Mature mTEC	5	2	0.4	151.0	5472738.0	27.591308043615463	4.837504719223961	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	4	sort_day_2	2	mTEClo	Intertypical TEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	33	15	0.45454545454545453	2340.0	30574563.0	76.53420917250722	6.276761082877116	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	4	sort_day_3	3	mTEClo	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	28	18	0.6428571428571429	2243.0	38915511.0	57.63768590883979	5.873756264632683	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	4	sort_day_4	4	mTEClo	Intertypical TEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	37	22	0.5945945945945946	3273.0	58292556.0	56.14782100136422	5.8366265856200785	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	4	sort_day_5	5	mTEClo	Intertypical TEC;Proliferating TEC;Tuft-like mTEC	29	16	0.5517241379310345	1736.0	41474941.0	41.85659962723033	5.4214454816366935	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	16	sort_day_1	1	mTEClo	Intertypical TEC;Mature cTEC	4	4	1.0	699.0	7440721.0	93.94250906598971	6.568982271568857	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	16	sort_day_2	2	mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC	34	20	0.5882352941176471	2550.0	41916479.0	60.83526242745723	5.950357884812525	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	16	sort_day_3	3	mTEClo	Intertypical TEC;Proliferating TEC;Tuft-like mTEC	13	5	0.38461538461538464	1237.0	16476792.0	75.075293782916	6.249356094949451	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	16	sort_day_4	4	mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC;nTEC	21	9	0.42857142857142855	1250.0	38185280.0	32.73512725322428	5.076179698765136	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	16	sort_day_5	5	mTEClo	Intertypical TEC;Mature cTEC;Proliferating TEC;Tuft-like mTEC;nTEC;sTEC	21	10	0.47619047619047616	881.0	19150071.0	46.005051365083716	5.554743898225821	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	32	sort_day_1	1	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC;Tuft-like mTEC	15	6	0.4	1279.0	25288015.0	50.57731893942645	5.68866487667438	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	32	sort_day_2	2	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC;nTEC	27	18	0.6666666666666666	1726.0	22785500.0	75.74992868271488	6.262093504795048	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	32	sort_day_3	3	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC;Tuft-like mTEC	38	22	0.5789473684210527	1259.0	27429291.0	45.899837513116914	5.551511019345999	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	32	sort_day_4	4	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC	11	5	0.45454545454545453	276.0	26751892.0	10.317027296611396	3.500423142486858	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	32	sort_day_5	5	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC;Proliferating TEC;Tuft-like mTEC	38	20	0.5263157894736842	1064.0	30691615.0	34.667449073631346	5.156536133220196	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	52	sort_day_1	1	mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Tuft-like mTEC	19	7	0.3684210526315789	904.0	21019699.0	43.00727617460174	5.4596701739362405	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	52	sort_day_2	2	mTEClo	Intertypical TEC;Mature cTEC;Mature mTEC;Post-Aire mTEC	31	17	0.5483870967741935	1484.0	20444490.0	72.58679477942468	6.201374991393765	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	52	sort_day_3	3	mTEClo	Intertypical TEC;Mature cTEC;Post-Aire mTEC	25	15	0.6	912.0	21671440.0	42.08303647565644	5.429048028938294	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
mTEClo	Loxl4	52	sort_day_5	5	mTEClo	Intertypical TEC;Mature cTEC;nTEC	61	26	0.4262295081967213	1694.0	74975446.0	22.594063661855376	4.560352013672906	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
post_Aire_mTEC	Lox	1	sort_day_2	2	mTEChi;mTEClo	Post-Aire mTEC	3	0	0.0	0.0	4253898.0	0.0	0.0	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
post_Aire_mTEC	Lox	1	sort_day_3	3	gmTEC	Post-Aire mTEC	1	0	0.0	0.0	912496.0	0.0	0.0	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
post_Aire_mTEC	Lox	1	sort_day_4	4	mTEClo	Post-Aire mTEC	1	0	0.0	0.0	405742.0	0.0	0.0	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
post_Aire_mTEC	Lox	1	sort_day_5	5	gmTEC;mTEChi	Post-Aire mTEC	3	0	0.0	0.0	3392509.0	0.0	0.0	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
post_Aire_mTEC	Lox	4	sort_day_1	1	cTEC;gmTEC;mTEChi	Post-Aire mTEC	3	1	0.3333333333333333	19.0	2162976.0	8.78419362951785	3.2904529551307324	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
post_Aire_mTEC	Lox	4	sort_day_2	2	cTEC;gmTEC;mTEChi;mTEClo	Post-Aire mTEC	22	10	0.45454545454545453	635.0	12495318.0	50.819034777666324	5.695410237876555	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
post_Aire_mTEC	Lox	4	sort_day_3	3	gmTEC;mTEChi;mTEClo	Post-Aire mTEC	9	4	0.4444444444444444	660.0	3021492.0	218.43513072349685	7.777650703953773	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
post_Aire_mTEC	Lox	4	sort_day_4	4	cTEC;gmTEC;mTEChi;mTEClo	Post-Aire mTEC	19	7	0.3684210526315789	934.0	17242074.0	54.169817389717736	5.785807300093104	SortDay is used as a sample-level proxy; parsed metadata did not expose a clean donor-level replicate field.
